"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p"
"4120","VA.LOUT",12,0.971701543178889,4.5195913678242e-09,0.322183187098779,0.298468006227904,0.347782689880221,0.962531300962303,0.891875566702556,1.03318703522205,3,0,NA,NA
"4121","PA.ARCA",24,0.0508639273948235,0.289319919910025,0.33795700806327,0.225363030178416,0.506804240290232,0.796442860469405,0.63651568445541,0.9563700364834,3,2.22044604925031e-16,NA,NA
"4122","MO.GRAN",66,0.624662751452926,3.10862446895044e-15,0.387584750084975,0.325344497319457,0.461731917201995,0.532922249922491,0.36766078936847,0.698183710476513,3,0,NA,NA
"4123","PA.INSU",86,0.757775863699177,0,0.318457793530074,0.28359026848253,0.3576122932663,0.7669871071094,0.685673317400274,0.848300896818526,3,0,NA,NA
"4124","CA.TERE",23,0.755282394432297,7.44146588793626e-08,0.297197785075251,0.245742954977672,0.359426472517434,0.671638217087087,0.536557256573164,0.806719177601009,3,0,NA,NA
"4125","PT.TILE",34,0.891854878476176,0,0.464466907846165,0.412043990480222,0.523559409840569,0.269070167442924,0.184797134272372,0.353343200613475,3,0,NA,NA
"4126","CH.VAND",63,0.70859081904842,0,0.706175648944362,0.597991392607565,0.833931814616027,0.287759601978381,0.260469146069111,0.31505005788765,3,0,NA,NA
"4127","PS.BART",8,0.91088681625676,0.000228955799562058,0.307921006864989,0.26333467100902,0.360056448721485,0.583311119329992,0.549270196761547,0.617352041898437,3,3.75316000500447e-10,NA,NA
"4128","PS.DISP",10,0.922182224705929,1.03552437065169e-05,0.455079306437665,0.348273682270451,0.594639175138606,0.573961529045668,0.496557940002431,0.651365118088905,3,3.36012861978929e-09,NA,NA
"4129","PS.OLIV",85,0.500083084693463,3.90798504668055e-14,0.33220368646217,0.281766693621848,0.39166903611101,0.577323106322771,0.53906332773478,0.615582884910762,3,0,NA,NA
"4130","AC.NIGR",25,0.536281787028108,3.15937804176158e-05,0.439097589030395,0.332814970586418,0.579320973310127,0.0126830351208707,-0.241279104314792,0.266645174556534,3,0,NA,NA
"4131","AC.OLIV",7,0.712229895249738,0.0169587062995082,0.398389914414737,0.221447701719467,0.716713348908193,0.107549330090154,-0.482702736829338,0.697801397009647,3,2.16612073060674e-05,NA,NA
"4132","CE.FLAV",34,0.00909854348624809,0.591533584468081,0.459071479746857,0.315278003922872,0.66844696076078,0.186001764839428,-0.0185014668967099,0.390504996575566,3,0,NA,NA
"4133","CH.SORD",71,0.743596228004772,0,0.4081470343451,0.364508914475666,0.457009403691336,0.26282977082297,0.14518718419722,0.38047235744872,3,0,NA,NA
"4134","SC.FREN",50,0.370036792504305,2.78457984959068e-06,0.392203500771947,0.298959708576342,0.51452948877387,0.223494056156842,-0.077808911263884,0.524797023577568,3,0,NA,NA
"4135","SC.RUBR",10,0.958828116931832,7.98990383632514e-07,0.415440658457876,0.368659399509177,0.468158253742333,0.215873483643465,0.0716318237475909,0.36011514353934,3,2.37965203098156e-12,NA,NA
"4136","CH.ORNA",73,0.244012339614947,8.94362948589134e-06,0.893686599967604,0.701669980368778,1.13824983440491,-0.759806446601432,-1.21749678884384,-0.302116104359025,3,0,NA,NA
"4137","CA.MELA",12,0.967000874330594,9.76498282234672e-09,0.376560583061407,0.334225080329099,0.424258624086271,0.588786298983899,0.446161028208836,0.731411569758963,3,5.55111512312578e-15,NA,NA
"4138","AP.FURC",36,0.578074364154541,7.45772203991635e-08,0.318687657234014,0.255560896421305,0.397407523198989,0.952029262669851,0.775957163131326,1.12810136220838,3,0,NA,NA
"4139","LU.BOHA",45,0.877526349849011,0,0.259819659356231,0.232261606340427,0.290647500685255,1.02747079501123,0.956500871072584,1.09844071894987,3,0,NA,NA
"4140","CE.ARGU",23,0.624633070522931,7.22599062008555e-06,0.366354743225042,0.273341759519607,0.491018270019802,0.857971695345686,0.573594233164969,1.1423491575264,3,0,NA,NA
"4141","CE.UROD",39,0.404478746234912,1.35493636463924e-05,0.354764852510829,0.301872922426745,0.416924113515256,0.890560562347337,0.776840857444483,1.00428026725019,3,0,NA,NA
"4142","VA.LOUT",12,0.939980873715705,1.96654350137493e-07,0.344743043507095,0.297085525759073,0.400045629092401,0.885683260447031,0.730921253845449,1.04044526704861,3,2.08721928629529e-14,NA,NA
"4143","PA.ARCA",24,0.255968402813506,0.0116570751439262,0.276304342238134,0.202696267110481,0.37664279973166,0.875231361378622,0.778695845544459,0.971766877212786,3,0,NA,NA
"4144","MO.GRAN",66,0.548447539515715,1.18305365504057e-12,0.456908511596115,0.359569973337154,0.580597389797135,0.343462666177504,0.0664405644868943,0.620484767868113,3,0,NA,NA
"4145","PA.INSU",86,0.798621268716404,0,0.381221952741999,0.336346079952601,0.432085241703735,0.605718261259656,0.499885765043067,0.711550757476246,3,0,NA,NA
"4146","CA.TERE",23,0.571914192764538,2.98440360084751e-05,0.504402885470861,0.349796018181202,0.727344674173892,0.14800296797386,-0.321334432001376,0.617340367949095,3,2.87214696470528e-13,NA,NA
"4147","PT.TILE",34,0.768322797048724,1.09032782802387e-11,0.421832454852616,0.358785209065993,0.495958627810253,0.372405190211081,0.266077062584744,0.478733317837419,3,0,NA,NA
"4148","CH.VAND",63,0.396858319003624,3.16986312753897e-08,0.609997614695649,0.505681494062968,0.735832919145836,0.30983354567261,0.279601811284334,0.340065280060886,3,0,NA,NA
"4149","PS.BART",8,0.858232484921325,0.000942195748002028,0.260475099078509,0.185879767142413,0.365006252606168,0.55548184064219,0.511310519083631,0.599653162200748,3,1.47711944897821e-08,NA,NA
"4150","PS.DISP",10,0.863245924324603,0.000101362880965628,0.465121955241529,0.257530886259783,0.840048494336607,0.576186510420775,0.387482753902906,0.764890266938645,3,2.79186554918986e-06,NA,NA
"4151","PS.OLIV",85,0.592493909376307,0,0.330937682775036,0.283667030459865,0.386085579642312,0.590649120394798,0.556641354887186,0.624656885902409,3,0,NA,NA
"4152","AC.NIGR",25,0.194923852945091,0.0271448751024246,1.22486126991868,0.712457106614002,2.10579011230165,-1.49230731329709,-2.87123988846012,-0.113374738134048,3,0.00114814659347318,NA,NA
"4153","AC.OLIV",7,0.688262116703655,0.0209502944603948,0.194693871127517,0.123351818936651,0.307297482772307,0.595144233467214,0.373655954603922,0.816632512330507,3,1.48760297968842e-07,NA,NA
"4154","CE.FLAV",34,0.139222039172835,0.029745009670886,0.457000415512829,0.325605463111583,0.641418536971313,0.17116076364401,-0.00998641065995615,0.352307937947977,3,0,NA,NA
"4155","CH.SORD",71,0.747411676940337,0,0.375492142559792,0.330279624444973,0.426893876245261,0.355169521567654,0.231886207043782,0.478452836091525,3,0,NA,NA
"4156","SC.FREN",50,0.703410314113025,2.90878432451791e-14,0.39172785340545,0.298319270924233,0.514384171891514,0.226396269567235,-0.0739514329731663,0.526743972107636,3,0,NA,NA
"4157","SC.RUBR",10,0.968652750307929,2.67408579723849e-07,0.322402033201095,0.32211554577807,0.322688775424128,0.441717185905146,0.440893333171094,0.442541038639197,3,0,NA,NA
"4158","CH.ORNA",73,0.0546531939160129,0.0465225431583089,0.614377523937412,0.454205906268213,0.831032218450658,-0.187356411084272,-0.580002106566696,0.205289284398153,3,0,NA,NA
"4159","CA.MELA",12,0.978705090984371,1.08734932169341e-09,0.36264526374281,0.334180795189713,0.393534246156887,0.629887728398879,0.540897205664189,0.71887825113357,3,1.11022302462516e-16,NA,NA
"4160","AP.FURC",36,0.755508812570409,6.17372819533557e-12,0.345347741350256,0.294886386842266,0.404444110604258,0.871165226963817,0.731885998605853,1.01044445532178,3,0,NA,NA
"4161","LU.BOHA",45,0.792510732712736,4.44089209850063e-16,0.335643846335603,0.293560758113949,0.383759710619185,0.838157963424998,0.720549296595899,0.955766630254098,3,0,NA,NA
"4162","CE.ARGU",23,0.420989511600947,0.000810244589116493,0.243076866294597,0.163763039754393,0.360804019125545,1.16831661359438,0.908989505430555,1.42764372175821,3,0,NA,NA
"4163","CE.UROD",39,0.105000546369887,0.04417353167788,0.392197113944246,0.309724105267663,0.496630948544563,0.800874607581217,0.617973831206627,0.983775383955806,3,0,NA,NA
"4164","VA.LOUT",12,0.969204025877491,6.90587942386856e-09,0.369738763808492,0.327446711987998,0.417493132341003,0.818487810119852,0.68616329953376,0.950812320705943,3,5.55111512312578e-15,NA,NA
"4165","PA.ARCA",24,0.0477147208080438,0.305154551558823,0.187818566205188,0.124801536324234,0.282655284945579,0.982534140008022,0.894218447023084,1.07084983299296,3,0,NA,NA
"4166","MO.GRAN",66,0.598367088185797,2.66453525910038e-14,0.348127425200142,0.290967672572395,0.416516044909856,0.62823340792242,0.47536015448234,0.781106661362501,3,0,NA,NA
"4167","PA.INSU",86,0.62672848486935,0,0.333770085200777,0.281749380484266,0.395395615718685,0.721412171507929,0.596522427219025,0.846301915796833,3,0,NA,NA
"4168","CA.TERE",23,0.408489204431401,0.00102676171821803,0.742402230099161,0.493911447087818,1.11591070526092,-0.445618311572265,-1.21643787054293,0.325201247398403,3,5.49749124001409e-09,NA,NA
"4169","PT.TILE",34,0.872049960717851,8.88178419700125e-16,0.414811970251694,0.370374267350518,0.464581332539629,0.370846020971412,0.291943358096788,0.449748683846036,3,0,NA,NA
"4170","CH.VAND",63,0.256611633658368,2.2741189758424e-05,0.656544237213172,0.533398572946298,0.808120526151509,0.304364453786976,0.270225366604971,0.33850354096898,3,0,NA,NA
"4171","PS.BART",8,0.510037643546604,0.0465806605321855,-1.18099236585635,-2.8382466273817,-0.491410068017113,1.36981954056712,0.703471955468048,2.03616712566619,3,0.0383764578219248,NA,NA
"4172","PS.DISP",10,0.982176373760496,2.77947214133434e-08,0.621829434795718,0.439619572796823,0.879560124037217,0.477867195364856,0.332877480162417,0.622856910567296,3,3.75666490359805e-07,NA,NA
"4173","PS.OLIV",85,0.315919355495013,2.17675273361806e-08,0.381491070173804,0.323059211939378,0.450491523670478,0.542194151533623,0.498504041016674,0.585884262050573,3,0,NA,NA
