"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p"
"11131","SC.RUBR",10,0.941932803129084,3.18365947893362e-06,0.421093085589507,0.388373410105748,0.456569327655594,0.358730020263429,0.263559362022537,0.453900678504321,3,1.16795462190566e-13,NA,NA
"11132","CH.ORNA",73,0.0681681135587801,0.0256741014527004,0.519819750990722,0.405946662686828,0.665635656989041,0.0681298959224608,-0.197357216101753,0.333617007946674,3,0,NA,NA
"11133","CA.MELA",12,0.986810370205719,9.87787629469494e-11,0.344757756582389,0.293688166943943,0.404707863992383,0.622388109482995,0.44230438262233,0.80247183634366,3,4.42978986825437e-14,NA,NA
"11134","AP.FURC",36,0.652847000177643,2.56006771337525e-09,0.380002403669229,0.312367727790741,0.462281516133855,0.786460426147718,0.601253367478134,0.971667484817302,3,0,NA,NA
"11135","LU.BOHA",45,0.922702999206004,0,0.287229607497268,0.260552899363708,0.316637610345187,0.956074963272647,0.881231773972839,1.03091815257245,3,0,NA,NA
"11136","CE.ARGU",23,0.331520888583614,0.00404040825272167,0.220556081222994,0.137546939689327,0.353660976204318,1.19103871427194,0.906451405211602,1.47562602333227,3,0,NA,NA
"11137","CE.UROD",39,0.523631501126588,1.93960608463328e-07,0.342817943057915,0.262764774101999,0.447259882851876,0.891585381040609,0.708000354281519,1.0751704077997,3,0,NA,NA
"11138","VA.LOUT",12,0.888706502451894,4.41197040523811e-06,0.26434880334058,0.204886717885223,0.341067935241872,1.0846300033593,0.876889053982118,1.29237095273648,3,3.21520587931445e-13,NA,NA
"11139","PA.ARCA",24,0.398690523506367,0.000936255963210231,0.238460765050317,0.184066111722489,0.308929959655552,0.949181280135273,0.881900147777782,1.01646241249276,3,0,NA,NA
"11140","MO.GRAN",66,0.645264335273094,4.44089209850063e-16,0.53372778826909,0.438392893095519,0.649794639596375,0.224868922419977,-0.0380972933376297,0.487835138177584,3,0,NA,NA
"11141","PA.INSU",86,0.735817511351724,0,0.314707287810856,0.277885942606787,0.35640765442176,0.713930620640672,0.628148368258978,0.799712873022365,3,0,NA,NA
"11142","CA.TERE",23,0.763349147914649,5.20895468980598e-08,0.255868684347299,0.182548905479143,0.358636955164312,0.77780589113845,0.563790159874974,0.991821622401926,3,0,NA,NA
"11143","PT.TILE",34,0.63052218988824,2.09089261460349e-08,0.309783474422016,0.2549929107397,0.376346937436777,0.6142632994067,0.513137323535942,0.715389275277459,3,0,NA,NA
"11144","CH.VAND",63,0.424018038536252,7.53969064959392e-09,0.376854726730486,0.310548743670666,0.457317854132812,0.480453646675835,0.46195077845386,0.498956514897809,3,0,NA,NA
"11145","PS.BART",8,0.0767629467354547,0.506482946044361,0.15225679625664,0.0781509245517386,0.296632856735924,0.627400939344971,0.569912297788025,0.684889580901917,3,4.69899832378218e-08,NA,NA
"11146","PS.DISP",10,0.700313070809099,0.0025333428012424,0.26679293816782,0.184088394517043,0.386653770559275,0.763605856805779,0.698264163196698,0.828947550414859,3,6.28952445680397e-10,NA,NA
"11147","PS.OLIV",85,0.628184880585075,0,0.336713672195643,0.286035062752021,0.396371325783114,0.688069821751628,0.649128731392714,0.727010912110543,3,0,NA,NA
"11148","AC.NIGR",25,0.578328325111683,1.02461947819599e-05,0.486937493302845,0.382882250103036,0.619271648973675,0.0251777276442591,-0.218684858298105,0.269040313586623,3,0,NA,NA
"11149","AC.OLIV",7,0.0922950421491166,0.507718715639751,0.530974443029777,0.256294020415363,1.10004072156606,-0.088125914400651,-1.08716055476332,0.91090872596202,3,0.00030556948954108,NA,NA
"11150","CE.FLAV",34,0.199987404605498,0.00800890182115532,0.281023595406918,0.194544989187219,0.40594343501405,0.442110029509358,0.322739065990729,0.561480993027986,3,0,NA,NA
"11151","CH.SORD",71,0.8149095852322,0,0.369839925620937,0.332954659582472,0.410811402233643,0.523997835590099,0.423885279837393,0.624110391342804,3,0,NA,NA
"11152","SC.FREN",50,0.550174159063513,7.16192438687813e-10,0.43962670985686,0.342890270589467,0.56365449998716,0.315888982379536,0.00690165598375925,0.624876308775313,3,0,NA,NA
"11153","SC.RUBR",10,0.949630989288645,1.79661409571708e-06,0.62371815792836,0.43359941716137,0.897197563309376,-0.266236091701894,-0.983272872700214,0.450800689296426,3,5.64699163430049e-07,NA,NA
"11154","CH.ORNA",73,0.115732927525496,0.00323122826713629,0.765849928373115,0.584435228510674,1.00357761506568,-0.464167252825626,-0.900964656821037,-0.0273698488302145,3,0,NA,NA
